segment_id,u,v,lat_u,lon_u,lat_v,lon_v,highway,length,lat,lon
1146,1786242046,1786242036,-16.4919886,-68.2247593,-16.4917162,-68.2240151,residential,84.93175203553785,-16.4917162,-68.2240151
1147,2485420997,1786137735,-16.5451367,-68.2016355,-16.5452819,-68.2017682,residential,21.465059583994293,-16.5452819,-68.2017682
1148,13063628426,13063628449,-16.5232078,-68.2480649,-16.5223572,-68.2480742,residential,94.58773405555476,-16.5223572,-68.2480742
1149,10270226314,10270226309,-16.6067253,-68.1649529,-16.6074706,-68.1639486,residential,135.35236732717604,-16.6074706,-68.1639486
1150,1786204420,1786204409,-16.5356962,-68.2002362,-16.5353987,-68.1999005,residential,48.732398873002545,-16.5353987,-68.1999005
1151,6886226148,5327907480,-16.4639578,-68.1997418,-16.4645393,-68.1996989,residential,64.82156758290093,-16.4645393,-68.1996989
1152,5130889532,13063628468,-16.528384,-68.2518121,-16.5230001,-68.2557383,residential,733.2966479497477,-16.5282066,-68.2520989
1153,5299446248,2507084924,-16.4725085,-68.2396688,-16.4721653,-68.2402375,residential,71.64988379171973,-16.4721653,-68.2402375
1154,1502872639,1502872638,-16.4876679,-68.2398139,-16.4876271,-68.2393567,residential,48.98023228916736,-16.4876469,-68.2395091
1155,2465055529,5520960949,-16.6080142,-68.1906293,-16.6090855,-68.1905527,residential,119.40259771912496,-16.6090855,-68.1905527
1156,2507173682,5361890690,-16.478476,-68.2418875,-16.4787087,-68.2419443,residential,26.574448459605357,-16.4787087,-68.2419443
1157,2426726111,2426726075,-16.5301489,-68.1881985,-16.5299252,-68.187992,residential,33.21589601359018,-16.5299252,-68.187992
1158,3118749467,3118749524,-16.6187578,-68.2006316,-16.6197048,-68.2022059,residential,198.05497015830997,-16.6197048,-68.2022059
1159,10098918952,10098918955,-16.4958484,-68.279982,-16.4947567,-68.2813613,residential,192.3323772043028,-16.4948824,-68.2812996
1160,2488477027,2488477229,-16.5087238,-68.2217838,-16.5083195,-68.2214783,residential,55.51438580931053,-16.5083195,-68.2214783
1161,412330541,7877571530,-16.5104381,-68.1619918,-16.5101907,-68.1619119,residential,28.798277225365165,-16.5101907,-68.1619119
1162,10090532789,10090532787,-16.4673029,-68.2225745,-16.4680732,-68.2230753,residential,100.93726812601437,-16.4680732,-68.2230753
